English_Translation,Italian_Term,Italian_IPA,English_Sentence,Italian_Sentence,Italian_Sentence_IPA,CEFR_Level,Taxonomy,Tags,Notes
rife,fucili,/fʊtʃilɪ/,Fascism is rife in this country.,Il fascismo è diffuso in questo Paese.,/il faʃizmo e diffuzo in kwesto paeze./,C2,Grammar,"C2,Grammar",
ruminant,ruminante,/rʊminante/,Beyond it we heard loud bellowings such as a troop of ruminants would produce.,"Al di là di essa abbiamo sentito dei forti muggiti, come quelli che produrrebbe una truppa di ruminanti.","/al dɪ la dɪ essa abːjamo sentito deɪ fɔrtɪ mʊdʒːitɪ, kome kwellɪ ke prodʊrɾɛbːe ʊna trupːa dɪ rʊminantɪ./",C2,Grammar,"C2,Grammar",
rumination,ruminazione,/rʊminatsione/,Rumination is an important stage of making decisions.,La ruminazione è una fase importante del processo decisionale.,/la rʊminatsione e ʊna faze importante del protʃɛsso detʃizionale./,C2,Grammar,"C2,Grammar",
ruminative,ruminativo,/rʊminativo/,She researched the ruminative for her project.,Per il suo progetto ha fatto ricerche sul ruminativo.,/per il sʊo prodʒɛtːo a fatːo ritʃɛrke sʊl rʊminativo./,C2,Grammar,"C2,Grammar",
salivary,salivare,/salivare/,The parasympathetic nerves of a developing salivary gland innervate the salivary gland epithelium which is essential for organogenesis.,"I nervi parasimpatici di una ghiandola salivare in via di sviluppo innervano l'epitelio della ghiandola salivare, essenziale per l'organogenesi.","/i nɛrvɪ paɾazimpatitʃɪ dɪ ʊna ɡjandola salivare in via dɪ zvilupːo innɛrvano lepitɛlio della ɡjandola salivare, essentsjale per lorɡanodʒenezɪ./",C2,Grammar,"C2,Grammar",
scholarly,erudito,/erʊdito/,"Well received in scholarly circles, this book had established me as a specialist in this pretty obscure field of natural history.","Ben accolto nei circoli accademici, questo libro mi aveva consacrato come specialista in questo campo piuttosto oscuro della storia naturale.","/bɛn akːɔlto nei tʃirkolɪ akːadɛmitʃɪ, kwesto libro mɪ aveva konsakrato kome spetʃalista in kwesto kampo pjʊtːɔsto oskuro della stɔria natʊrale./",C2,Grammar,"C2,Grammar",
seedy,squallido,/skwallido/,And the seedy Canada thistle has been pretty well shaken among ye: best of all.,E il cardo canadese è stato scosso abbastanza bene tra di voi: meglio di tutti.,/e il kardo kanadeze e stato skɔsso abːastantsa bɛne tra dɪ voi: mɛʎo dɪ tutːɪ./,C2,Grammar,"C2,Grammar",
seismic,sismico,/sizmiko/,The host country's triumph has a seismic effect.,Il trionfo del Paese ospitante ha un effetto sismico.,/il trionfo del paeze ospitante a ʊn effɛtːo sizmiko./,C2,Grammar,"C2,Grammar",
skew,obliquità,/oblikwita/,She researched the skew for her project.,Ha fatto ricerche sull'inclinazione per il suo progetto.,/a fatːo ritʃɛrke sʊllinklinatsione per il sʊo prodʒɛtːo./,C2,Grammar,"C2,Grammar",
solipsism,solipsismo,/solipsizmo/,Solipsism only exists if I believe it does.,Il solipsismo esiste solo se io ci credo.,/il solipsizmo eziste solo se io tʃɪ krɛdo./,C2,Grammar,"C2,Grammar",
spatial,spaziale,/spatsjale/,She has no spatial awareness.,Non ha consapevolezza dello spazio.,/non a konsapevoletsːa dello spatsio./,C2,Grammar,"C2,Grammar",
spatially,spazialmente,/spatsjalmente/,Please put the spatially on the table.,Si prega di mettere in tavola lo spazio.,/sɪ prɛɡa dɪ metːere in tavola lo spatsio./,C2,Grammar,"C2,Grammar",
spurious,spurio,/spurio/,↩ The PTS reading ābhisamācārika here is spurious.,La lettura PTS ābhisamācārika qui è spuria.,/la letːura pitɪɛsse abizamakarika kwi e spuria./,C2,Grammar,"C2,Grammar",
spuriously,spuriamente,/spʊriamente/,I recently bought a new spuriously online.,Di recente ho acquistato online una nuova spurie.,/dɪ retʃɛnte o akːwistato on laɪn ʊna nʊɔva spurie./,C2,Grammar,"C2,Grammar",
squint,strabismo,/strabizmo/,"I’m a man of business, and I took a squint at ’em.",Sono un uomo d'affari e ho dato un'occhiata.,/sono ʊn wɔmo daffarɪ e o dato ʊnokːjata./,C2,Grammar,"C2,Grammar",
stoicism,stoicismo,/stoitʃizmo/,This stoicism is common in everyday life.,Questo stoicismo è comune nella vita di tutti i giorni.,/kwesto stoitʃizmo e komune nella vita dɪ tutːɪ i dʒornɪ./,C2,Grammar,"C2,Grammar",
stringent,rigoroso,/riɡorozo/,They must then insist on the most stringent measures of purification (see p. 96).,Devono quindi insistere sulle misure di purificazione più severe (cfr. p. 96).,/devono kwindɪ insistere sʊlle mizure dɪ pʊrifikatsione pjʊ sevɛre (tʃiɛffeɛrɾe. pi. novantasɛj)./,C2,Grammar,"C2,Grammar",
stringently,rigorosamente,/riɡorozamente/,"This rule does not apply to bordures, nor very stringently to augmentations or crests, and it is not so rigidly enforced in Foreign as in British Heraldry.","Questa regola non si applica ai bordures, né in modo molto rigoroso agli accrescimenti o agli stemmi, e non è così rigidamente applicata nell'araldica straniera come in quella britannica.","/kwesta rɛɡola non sɪ apːlika aj bordures, ne in mɔdo molto riɡorozo aʎɪ akːreʃimentɪ o aʎɪ stɛmmɪ, e non e kozi ridʒidamente apːlikata nellaɾaldika straniɛra kome in kwella britannika./",C2,Grammar,"C2,Grammar",
sulphuric,solforico,/solfɔriko/,Alum Baking Powders.--Sulphuric acid is the acid constituent of these powders.,Allume in polvere: l'acido solforico è il componente acido di queste polveri.,/allume in polvere: latʃido solfɔriko e il komponɛnte atʃido dɪ kweste polverɪ./,C2,Grammar,"C2,Grammar",
summarily,sommariamente,/sommariamente/,The foreigners in Cocqueville’s band were summarily beheaded at St.,Gli stranieri della banda di Cocqueville furono decapitati sommariamente a St.,/ʎɪ straniɛrɪ della banda dɪ kokːweville fʊrono dekapitatɪ sommariamente a ɛssetɪ./,C2,Grammar,"C2,Grammar",
superfluous,superfluo,/sʊpɛrflʊo/,Nothing is false; nothing is superfluous.,"Nulla è falso, nulla è superfluo.","/nulla e falso, nulla e sʊpɛrflʊo./",C2,Grammar,"C2,Grammar",
superfluously,superfluamente,/sʊperflʊamente/,"That may be, for you bear a many superfluously, and ’twere more honour some were away.","Può darsi, perché ne sopportate molti di superflui, e sarebbe più onorevole che alcuni fossero via.","/pʊɔ darsɪ, perke ne sopːortate moltɪ dɪ sʊpɛrflʊi, e sarɛbːe pjʊ onorevole ke alkʊnɪ fɔssero via./",C2,Grammar,"C2,Grammar",
surreptitious,surrettizio,/sʊrɾetːitsio/,At the time he had given surreptitious tugs to the string himself.,In quell'occasione aveva dato lui stesso degli strattoni surrettizi alla corda.,/in kwellokːazione aveva dato lʊi stesso deʎɪ stratːonɪ sʊrɾetːitsɪ alla kɔrda./,C2,Grammar,"C2,Grammar",
surreptitiously,surrettiziamente,/sʊrɾetːitsjamente/,He was seen surreptitiously eating a piece of cake.,È stato visto mangiare di nascosto un pezzo di torta.,/e stato visto mandʒare dɪ naskosto ʊn pɛtsːo dɪ tɔrta./,C2,Grammar,"C2,Grammar",
syllabic,sillabico,/sillabiko/,I opine that languages with ambiguous syllabic boundaries are not really good for haiku.,Ritengo che le lingue con confini sillabici ambigui non vadano bene per gli haiku.,/riteŋɡo ke le liŋɡwe kon konfinɪ sillabitʃɪ ambiɡwɪ non vadano bɛne per ʎɪ hajkʊ./,C2,Grammar,"C2,Grammar",
tacit,tacito,/tatʃito/,"A Piso was deemed worthy of the throne by Augustus, (Tacit.",Un Pisone fu ritenuto degno del trono da Augusto (Tacit.,/ʊn pizone fʊ ritenuto deɲɲo del trɔno da aʊɡusto (tatʃit./,C2,Grammar,"C2,Grammar",
tacitly,tacitamente,/tatʃitamente/,Wisely the antecedent causes were tacitly avoided.,Saggiamente le cause antecedenti sono state tacitamente evitate.,/sadʒːamente le kaʊze antetʃedɛntɪ sono state tatʃitamente evitate./,C2,Grammar,"C2,Grammar",
taciturn,taciturno,/tatʃiturno/,"Besides, he seemed to be taciturn and preoccupied.","Inoltre, sembrava taciturno e preoccupato.","/inoltre, sembrava tatʃiturno e preokːʊpato./",C2,Grammar,"C2,Grammar",
tactically,tatticamente,/tatːikamente/,The teacher discussed the tactically in class.,L'insegnante ha discusso la tattica in classe.,/linseɲante a diskusso la tatːika in klasse./,C2,Grammar,"C2,Grammar",
tantalizingly,allettante,/alletːante/,We talked about the tantalizingly last night.,Ieri sera abbiamo parlato dell'allettante.,/jɛrɪ sera abːjamo parlato dellalletːante./,C2,Grammar,"C2,Grammar",
telescopic,telescopico,/teleskɔpiko/,Lady Clubber took a telescopic view of Mrs.,Lady Clubber ha osservato con un telescopio Mrs.,/lɛːdɪ klʊbːɛr a osservato kon ʊn teleskopio ɛmmeɛrɾeɛsse./,C2,Grammar,"C2,Grammar",
telescopically,telescopicamente,/teleskopikamente/,Everyone mentioned the telescopically at work.,Tutti hanno parlato del telescopio al lavoro.,/tutːɪ anno parlato del teleskopio al lavɔro./,C2,Grammar,"C2,Grammar",
tenacious,tenace,/tenatʃe/,But the nobles of Rome were more tenacious of property than of freedom.,Ma i nobili di Roma erano più tenaci nella proprietà che nella libertà.,/ma i nɔbilɪ dɪ roma ɛrano pjʊ tenatʃɪ nella proprieta ke nella liberta./,C2,Grammar,"C2,Grammar",
tenaciously,tenacemente,/tenatʃemente/,"As he pulled laundry from the dryer, Tom saw that because of static electricity a grey sock clung tenaciously to a facecloth.","Mentre estraeva il bucato dall'asciugatrice, Tom vide che a causa dell'elettricità statica un calzino grigio si aggrappava tenacemente a una tovaglia.","/mentre estraɛva il bʊkato dallaʃʊɡatritʃe, tɔm vide ke a kaʊza delleletːritʃita statika ʊn kaltsino ɡridʒo sɪ aɡːrapːava tenatʃemente a ʊna tovaʎa./",C2,Grammar,"C2,Grammar",
tetchy,tetesco,/tetesko/,I cannot come to Cressid but by Pandar; And he’s as tetchy to be woo’d to woo As she is stubborn-chaste against all suit.,Non posso arrivare a Cressid se non per mezzo di Pandar; e lui è tanto restio a farsi corteggiare quanto lei è ostinata e casta contro tutti i costumi.,/non pɔsso arɾivare a kressid se non per mɛdzːo dɪ pandar; e lʊi e tanto restio a farsɪ kortedʒːare kwanto lɛi e ostinata e kasta kontro tutːɪ i kostumɪ./,C2,Grammar,"C2,Grammar",
topographical,topografico,/topoɡrafiko/,[88] [ This visit is wholly without topographical significance.,[88] [ Questa visita è del tutto priva di significato topografico.,/[otːantɔtːo] [ kwesta vizita e del tutːo priva dɪ siɲifikato topoɡrafiko./,C2,Grammar,"C2,Grammar",
topographically,topograficamente,/topoɡrafikamente/,We talked about the topographically last night.,Ieri sera abbiamo parlato della topografia.,/jɛrɪ sera abːjamo parlato della topoɡrafia./,C2,Grammar,"C2,Grammar",
topography,topografia,/topoɡrafia/,"For the topography of Jerusalem, see Reland, (Palestina, tom.","Per la topografia di Gerusalemme, si veda Reland, (Palestina, tom.","/per la topoɡrafia dɪ dʒerʊzalɛmme, sɪ veda rɛland, (palestina, tɔm./",C2,Grammar,"C2,Grammar",
torrential,torrenziale,/torɾentsjale/,The torrential rain took everyone by surprise.,La pioggia torrenziale ha colto tutti di sorpresa.,/la pjɔdʒːa torɾentsjale a kɔlto tutːɪ dɪ sorpreza./,C2,Grammar,"C2,Grammar",
totemic,totemico,/totɛmiko/,Many Brexit supporters saw regaining control of the country’s sovereign waters as totemic.,Molti sostenitori della Brexit considerano totemico il recupero del controllo delle acque sovrane del Paese.,/moltɪ sostenitorɪ della breksit konsiderano totɛmiko il rekupero del kontrɔllo delle akːwe sovrane del paeze./,C2,Grammar,"C2,Grammar",
treacherous,infido,/infido/,Why should a friend be treacherous?,Perché un amico dovrebbe essere infido?,/perke ʊn amiko dovrɛbːe ɛssere infido?/,C2,Grammar,"C2,Grammar",
treacherously,a tradimento,/a tradimento/,She says trucks are unable to traverse the treacherously narrow roads.,Dice che i camion non sono in grado di attraversare le strade strette e insidiose.,/ditʃe ke i kamjon non sono in ɡrado dɪ atːraversare le strade stretːe e insidjɔze./,C2,Grammar,"C2,Grammar",
unadulterated,non adulterato,/non adʊlterato/,"The only thing flowing through Tom's veins was pure, unadulterated rage.",L'unica cosa che scorreva nelle vene di Tom era la rabbia pura e semplice.,/lunika kɔza ke skorɾɛva nelle vene dɪ tɔm ɛra la rabːia pura e semplitʃe./,C2,Grammar,"C2,Grammar",
uncanny,inquietante,/inkwjetante/,There was something wild and uncanny about the place.,C'era qualcosa di selvaggio e inquietante in quel luogo.,/tʃɛra kwalkɔza dɪ selvadʒːo e inkwjetante in kwel lʊɔɡo./,C2,Grammar,"C2,Grammar",
undemonstrative,non dimostrativo,/non dimostrativo/,I recently bought an new undemonstrative online.,Di recente ho acquistato online una nuova macchina non dimostrativa.,/dɪ retʃɛnte o akːwistato on laɪn ʊna nʊɔva makːina non dimostrativa./,C2,Grammar,"C2,Grammar",
unencumbered,non vincolato,/non vinkolato/,"This is the theory of Manso, which is not unencumbered with difficulties.","Questa è la teoria di Manso, che non è esente da difficoltà.","/kwesta ɛ la teoria dɪ manso, ke non e ezɛnte da diffikolta./",C2,Grammar,"C2,Grammar",
unequivocal,inequivocabile,/inekwivokabile/,"The first manifestations, although marked, are unequivocal.","Le prime manifestazioni, sebbene marcate, sono inequivocabili.","/le prime manifestatsionɪ, sebːɛne markate, sono inekwivokabilɪ./",C2,Grammar,"C2,Grammar",
unequivocally,inequivocabilmente,/inekwivokabilmente/,That is unequivocally one of the worst ideas I have ever heard.,Questa è inequivocabilmente una delle peggiori idee che abbia mai sentito.,/kwesta ɛ inekwivokabilmente ʊna delle pedʒːorɪ idɛe ke abːia maj sentito./,C2,Grammar,"C2,Grammar",
unexceptional,ineccepibile,/inetʃːepibile/,It was a most unexceptional morning.,È stata una mattinata non eccezionale.,/e stata ʊna matːinata non etʃːetsionale./,C2,Grammar,"C2,Grammar",
unexcused,non scusato,/non skʊzato/,Everyone mentioned the unexcused at work.,Tutti hanno menzionato la mancata giustificazione al lavoro.,/tutːɪ anno mentsjonato la mankata dʒʊstifikatsione al lavɔro./,C2,Grammar,"C2,Grammar",
unfeasible,irrealizzabile,/irɾealidzːabile/,A no-fly zone over Ukraine is unfeasible.,Una zona di interdizione al volo sull'Ucraina non è fattibile.,/ʊna dzɔna dɪ interditsione al volo sʊllʊkraɪna non e fatːibile./,C2,Grammar,"C2,Grammar",
unmediated,non mediato,/non medjato/,The main feature of the process is the presence of unmediated and mutual political will.,La caratteristica principale del processo è la presenza di una volontà politica reciproca e non mediata.,/la kaɾatːeristika printʃipale del protʃɛsso e la prezɛntsa dɪ ʊna volonta politika retʃiproka e non medjata./,C2,Grammar,"C2,Grammar",
unnerving,snervante,/znervante/,It was unnerving to be there.,È stato snervante essere lì.,/e stato znervante ɛssere li./,C2,Grammar,"C2,Grammar",
unobtrusive,discreto,/diskreto/,In New Jersey are many unobtrusive buildings.,Nel New Jersey ci sono molti edifici poco appariscenti.,/nel (en)njuː(it) dʒɛrsɪ tʃɪ sono moltɪ edifitʃɪ pɔko apːariʃɛntɪ./,C2,Grammar,"C2,Grammar",
unobtrusively,in modo discreto,/in mɔdo diskreto/,She researched the unobtrusively for her project.,Per il suo progetto ha svolto una ricerca discreta.,/per il sʊo prodʒɛtːo a zvɔlto ʊna ritʃerka diskreta./,C2,Grammar,"C2,Grammar",
unpromising,poco promettente,/pɔko prometːɛnte/,"Sydney Carton, idlest and most unpromising of men, was Stryver’s great ally.","Sydney Carton, l'uomo più ozioso e poco promettente, era il grande alleato di Stryver.","/sidneɪ karton, lwɔmo pjʊ otsjozo e pɔko prometːɛnte, ɛra il ɡrande alleato dɪ strivɛr./",C2,Grammar,"C2,Grammar",
unsurpassed,insuperabile,/insʊperabile/,As a medium of wholesome entertainment and solid instruction it is unsurpassed.,Come mezzo di intrattenimento sano e di istruzione solida è insuperabile.,/kome mɛdzːo dɪ intratːenimento sano e dɪ istrʊtsione sɔlida e insʊperabile./,C2,Grammar,"C2,Grammar",
unsuspected,insospettabile,/insospetːabile/,"Here is the head of that ignoble traitor, The dangerous and unsuspected Hastings.","Ecco la testa di quell'ignobile traditore, il pericoloso e insospettabile Hastings.","/ɛkːo la tɛsta dɪ kwelliɲɔbile traditore, il perikolozo e insospetːabile hastiŋɡs./",C2,Grammar,"C2,Grammar",
venomous,velenoso,/velenozo/,"Poor venomous fool, Be angry and dispatch.","Povero sciocco velenoso, arrabbiati e sparisci.","/pɔvero ʃɔkːo velenozo, arɾabːjatɪ e spariʃɪ./",C2,Grammar,"C2,Grammar",
venomously,velenosamente,/velenozamente/,This venomously is common in everyday life.,Questa velenosità è comune nella vita di tutti i giorni.,/kwesta velenozita e komune nella vita dɪ tutːɪ i dʒornɪ./,C2,Grammar,"C2,Grammar",
verbatim,verbatim,/verbatim/,"I’d give a shilling a line for a verbatim note, ” said the Editor.","Darei uno scellino a riga per una nota testuale"", disse l'editore.","/darɛi uno ʃellino a riɡa per ʊna nɔta testʊale"", disse leditore./",C2,Grammar,"C2,Grammar",
