English_Translation,Italian_Term,Italian_IPA,English_Sentence,Italian_Sentence,Italian_Sentence_IPA,CEFR_Level,Taxonomy,Tags,Notes
teenage,adolescenziale,/adoleʃentsjale/,But I can’t recall getting upset while giving away my teenage wife.,Ma non ricordo di essermi arrabbiato mentre davo via mia moglie adolescente.,/ma non rikɔrdo dɪ ɛssermɪ arɾabːjato mentre davo via mia moʎe adoleʃɛnte./,A2,Grammar,"A2,Grammar",
temperature,temperatura,/temperatura/,The temperature is exceedingly high.,La temperatura è molto alta.,/la temperatura e molto alta./,A2,Grammar,"A2,Grammar",
term,termine,/tɛrmine/,How are these terms related?,Come sono collegati questi termini?,/kome sono kolleɡatɪ kwestɪ tɛrminɪ?/,A2,Social,"A2,Social",
terrify,terrorizzare,/terɾoridzːare/,"Do you think, ” replied he, “to terrify me with death?","Pensi forse"", rispose, ""di terrorizzarmi con la morte?","/pɛnsɪ forse"", rispoze, ""dɪ terɾoridzːarmɪ kon la mɔrte?/",A2,Emotions,"A2,Emotions",
terrorist,terrorista,/terɾorista/,Sami is not a terrorist.,Sami non è un terrorista.,/samɪ non e ʊn terɾorista./,A2,Social,"A2,Social",
text,testo,/tɛsto/,I think the text is corrupt.,Credo che il testo sia corrotto.,/krɛdo ke il tɛsto sia korɾotːo./,A2,Social,"A2,Social",
textbook,Libro di testo,/libro dɪ tɛsto/,There are acknowledgements in every textbook.,In ogni libro di testo ci sono dei riconoscimenti.,/in oɲɲɪ libro dɪ tɛsto tʃɪ sono deɪ rikonoʃimentɪ./,A2,Social,"A2,Social",
theirs,loro,/lɔro/,So is theirs and ours.,Anche il loro e il nostro.,/anke il lɔro e il nɔstro./,A2,,A2,
themselves,se stessi,/se stessɪ/,… They themselves are covetous.,... Essi stessi sono avidi.,/... ɛssɪ stessɪ sono avidɪ./,A2,,A2,
therefore,quindi,/kwindɪ/,"They were, therefore, to go.",Dovevano quindi andare.,/dovevano kwindɪ andare./,A2,Grammar,"A2,Grammar",
thief,ladro,/ladro/,You want him made a thief.,Volete che diventi un ladro.,/volete ke divɛntɪ ʊn ladro./,A2,Social,"A2,Social",
thinking,pensiero,/pensiɛro/,"I have been thinking, Mr.","Stavo pensando, signor","/stavo pensando, siɲor/",A2,Food,"A2,Food",
though,anche se,/anke se/,I’ll tell you what though.,"Vi dirò una cosa, però.","/vɪ diɾɔ ʊna kɔza, peɾɔ./",A2,Grammar,"A2,Grammar",
thought,pensiero,/pensiɛro/,I thought it was “adore.,"Pensavo fosse ""adore"".","/pensavo fosse ""adore""./",A2,Food,"A2,Food",
thunderstorm,temporale,/temporale/,"I cried, “who says there are no thunderstorms in April?","Ho gridato: ""Chi dice che non ci sono temporali in aprile?","/o ɡridato: ""kɪ ditʃe ke non tʃɪ sono temporalɪ in aprile?/",A2,Abstract,"A2,Abstract",
tidy,ordinato,/ordinato/,"Coom, ’ retorted John, ‘thot’s tidy in you, thot is.","Coom"", ribatté John, ""sei proprio un tipo ordinato"".","/kɔom"", ribatːe dʒɔn, ""sɛi prɔprio ʊn tipo ordinato""./",A2,Grammar,"A2,Grammar",
tie,cravatta,/kravatːa/,These are the four ties.,Questi sono i quattro legami.,/kwestɪ sono i kwatːro leɡamɪ./,A2,Social,"A2,Social",
tights,collant,/kollant/,"With tights of white chamois and silk hose, you can defy cold.","Con i collant di camoscio bianco e il tubo di seta, si può sfidare il freddo.","/kon i kollant dɪ kamɔʃo bjanko e il tubo dɪ seta, sɪ pʊɔ sfidare il fredːo./",A2,Shopping,"A2,Shopping",
till,fino a,/fino aː/,You must wait till then.,Dovete aspettare fino ad allora.,/dovete aspetːare fino ad allora./,A2,Food,"A2,Food",
timetable,orario,/orario/,I usually have a tight timetable.,Di solito ho una tabella di marcia serrata.,/dɪ sɔlito o ʊna tabɛlla dɪ martʃa serɾata./,A2,Social,"A2,Social",
tip,punta,/punta/,"O deity, anger has a poisonous root and a honey tip.","O divinità, la rabbia ha una radice velenosa e una punta di miele.","/o divinita, la rabːia a ʊna raditʃe velenoza e ʊna punta dɪ mjɛle./",A2,Social,"A2,Social",
toast,brindisi,/brindizɪ/,"Shall we drink a toast, Mr.","Vogliamo fare un brindisi, signor...","/voʎamo fare ʊn brindizɪ, siɲor.../",A2,Social,"A2,Social",
toe,punta,/punta/,"He is all the mother’s, from the top to toe.","È tutto della madre, dalla testa ai piedi.","/e tutːo della madre, dalla tɛsta aj pjedɪ./",A2,Shopping,"A2,Shopping",
tone,tono,/tɔno/,The gardener’s tone was grave.,Il tono del giardiniere era grave.,/il tɔno del dʒardiniɛre ɛra ɡrave./,A2,Social,"A2,Social",
toothache,mal di denti,/mal dɪ dɛntɪ/,"I had struck him hard enough to give him the toothache, I suppose.","L'avevo colpito abbastanza forte da fargli venire il mal di denti, suppongo.","/lavevo kolpito abːastantsa fɔrte da farʎɪ venire il mal dɪ dɛntɪ, sʊpːoŋɡo./",A2,Health,"A2,Health",
toothbrush,spazzolino da denti,/spatsːolino da dɛntɪ/,Did you pack your toothbrush?,Hai messo in valigia lo spazzolino da denti?,/aj messo in validʒa lo spatsːolino da dɛntɪ?/,A2,Shopping,"A2,Shopping",
tour,tour,/tuːr/,Our tour was a failure.,Il nostro tour è stato un fallimento.,/il nɔstro tuːr e stato ʊn fallimento./,A2,Time & Quantity,"A2,Time & Quantity",
tour,tour,/tuːr/,Our tour was a failure.,Il nostro tour è stato un fallimento.,/il nɔstro tuːr e stato ʊn fallimento./,A2,Time & Quantity,"A2,Time & Quantity",
tourism,turismo,/tʊrizmo/,We have mass tourism in France.,In Francia abbiamo un turismo di massa.,/in frantʃa abːjamo ʊn tʊrizmo dɪ massa./,A2,Activities,"A2,Activities",
toward,verso,/vɛrso/,She made towards the door.,Si diresse verso la porta.,/sɪ dirɛsse vɛrso la pɔrta./,A2,,A2,
towards,verso,/vɛrso/,She made towards the door.,Si diresse verso la porta.,/sɪ dirɛsse vɛrso la pɔrta./,A2,,A2,
track,traccia,/tratʃːa/,Doubtless we are on the track of the missing boxes.,Senza dubbio siamo sulle tracce delle scatole mancanti.,/sɛntsa dubːio sjamo sʊlle tratʃːe delle skatole mankantɪ./,A2,Social,"A2,Social",
trade,commercio,/kommɛrtʃo/,Does he like the trade?,Gli piace lo scambio?,/ʎɪ pjatʃe lo skambio?/,A2,Professional,"A2,Professional",
tradition,tradizione,/traditsione/,It is a family tradition.,È una tradizione di famiglia.,/e ʊna traditsione dɪ famiʎa./,A2,Grammar,"A2,Grammar",
traditional,tradizionale,/traditsionale/,"We’re lost, and so are our traditional teachings!","Siamo perduti, e lo sono anche i nostri insegnamenti tradizionali!","/sjamo perdutɪ, e lo sono anke i nɔstrɪ inseɲamentɪ traditsionalɪ!/",A2,Grammar,"A2,Grammar",
traffic,traffico,/traffiko/,"Traffic confound thee, if the gods will not.","Il traffico ti confonde, se gli dei non vogliono.","/il traffiko tɪ konfonde, se ʎɪ dɛːi non voʎono./",A2,Social,"A2,Social",
trainer,formatore,/formatore/,Suppose a deft horse trainer were to obtain a fine thoroughbred.,Supponiamo che un abile addestratore di cavalli ottenga un bel purosangue.,/sʊpːonjamo ke ʊn abile adːestratore dɪ kavallɪ otːeŋɡa ʊn bɛl pʊrozaŋɡwe./,A2,Social,"A2,Social",
training,formazione,/formatsione/,So-and-so has renounced the training.,Così e così ha rinunciato alla formazione.,/kozi e kozi a rinʊntʃato alla formatsione./,A2,Professional,"A2,Professional",
tram,tram,/tram/,"As she might not go on the electric tram, she went to Alinari’s shop.","Non potendo salire sul tram elettrico, andò al negozio di Alinari.","/non potɛndo salire sʊl tram elɛtːriko, andɔ al neɡɔtsio dɪ alinarɪ./",A2,Shopping,"A2,Shopping",
transport,trasporto,/traspɔrto/,Transport him would be better!,Trasportarlo sarebbe meglio!,/trasportarlo sarɛbːe mɛʎo!/,A2,Shopping,"A2,Shopping",
trap,trappola,/trapːola/,There was a moral infection of clap-trap in him.,C'era in lui un'infezione morale di clap-trap.,/tʃɛra in lʊi ʊninfetsione morale dɪ klaptrap./,A2,Grammar,"A2,Grammar",
traveler,viaggiatore,/vjadʒːatore/,Our traveler's box of medicaments had not even been opened.,La scatola dei medicinali del nostro viaggiatore non era stata nemmeno aperta.,/la skatola deɪ meditʃinalɪ del nɔstro vjadʒːatore non ɛra stata nemmeno apɛrta./,A2,Social,"A2,Social",
traveller,viaggiatore,/vjadʒːatore/,That traveller is seldom unsatisfactory.,Quel viaggiatore è raramente insoddisfacente.,/kwel vjadʒːatore e raɾamente insodːisfatʃɛnte./,A2,Social,"A2,Social",
treasure,tesoro,/tezɔro/,"What those treasures were, Mrs.","Quali fossero questi tesori, Mrs.","/kwalɪ fɔssero kwestɪ tezorɪ, ɛmmeɛrɾeɛsse./",A2,Shopping,"A2,Shopping",
trick,trucco,/trukːo/,I see the trick on’t.,Vedo il trucco.,/vedo il trukːo./,A2,Social,"A2,Social",
trouble,problemi,/problɛmɪ/,Why should I trouble myself?,Perché dovrei preoccuparmi?,/perke dovrɛi preokːʊparmɪ?/,A2,Grammar,"A2,Grammar",
truly,veramente,/veramente/,What do they truly understand?,Cosa capiscono veramente?,/kɔza kapiskono veramente?/,A2,Grammar,"A2,Grammar",
trust,fiducia,/fidutʃa/,"Ah, I can trust you!","Ah, posso fidarmi di te!","/a, pɔsso fidarmɪ dɪ te!/",A2,Grammar,"A2,Grammar",
truth,verità,/verita/,Must we tell the truth?,Dobbiamo dire la verità?,/dobːjamo dire la verita?/,A2,Social,"A2,Social",
tune,sintonia,/sintonia/,That will be never: tune your instrument.,Non sarà mai così: accordate il vostro strumento.,/non saɾa maj kozi: akːordate il vɔstro strʊmento./,A2,Social,"A2,Social",
twin,gemello,/dʒemɛllo/,He is the father of my twins!,È il padre dei miei gemelli!,/e il padre deɪ mjɛi dʒemɛllɪ!/,A2,Social,"A2,Social",
typical,tipico,/tipiko/,Is it typical of country society?,È tipico della società contadina?,/e tipiko della sotʃeta kontadina?/,A2,Grammar,"A2,Grammar",
uncertain,incerto,/intʃɛrto/,↩ “At the High Court” is uncertain.,"""All'Alta Corte"" è incerto.","/""allalta korte"" e intʃɛrto./",A2,Grammar,"A2,Grammar",
uncomfortable,scomodo,/skɔmodo/,So I was uncomfortable again.,Quindi ero di nuovo a disagio.,/kwindɪ ɛro dɪ nʊɔvo a dizadʒo./,A2,Grammar,"A2,Grammar",
underground,sotterraneo,/sotːerɾaneo/,"Eight feet were buried underground, and eight above ground.",Otto piedi sono stati interrati e otto in superficie.,/ɔtːo pjedɪ sono statɪ interɾatɪ e ɔtːo in sʊperfitʃe./,A2,Grammar,"A2,Grammar",
understanding,comprensione,/komprensjone/,Is this our previous understanding?,È questa la nostra precedente comprensione?,/e kwesta la nɔstra pretʃedɛnte komprensjone?/,A2,Social,"A2,Social",
underwater,sott'acqua,/sotːakːwa/,How long can they stay underwater?,Quanto tempo possono rimanere sott'acqua?,/kwanto tɛmpo pɔssono rimanɛre sotːakːwa?/,A2,Grammar,"A2,Grammar",
uneasy,disagio,/dizadʒo/,Don’t be uneasy for me!,Non siate a disagio per me!,/non sjate a dizadʒo per me!/,A2,Grammar,"A2,Grammar",
unfair,ingiusto,/indʒusto/,"It is unfair, unkind, to urge it.","È ingiusto, scortese, sollecitarlo.","/e indʒusto, skorteze, solletʃitarlo./",A2,Grammar,"A2,Grammar",
unforgettable,indimenticabile,/indimentikabile/,Your wedding is going to be fabulous and unforgettable.,Il vostro matrimonio sarà favoloso e indimenticabile.,/il vɔstro matrimɔnio saɾa favolozo e indimentikabile./,A2,Grammar,"A2,Grammar",
unfortunately,Purtroppo,/pʊrtrɔpːo/,Unfortunately I have an engagement.,Purtroppo ho un impegno.,/pʊrtrɔpːo o ʊn impeɲɲo./,A2,Grammar,"A2,Grammar",
unhappy,infelice,/infelitʃe/,Are you very unhappy now?,È molto infelice ora?,/e molto infelitʃe ora?/,A2,Grammar,"A2,Grammar",
unhealthy,malsano,/malsano/,"If he’s unhealthy, he wouldn’t achieve what he could with good health.","Se non è in salute, non riuscirebbe a raggiungere i risultati che potrebbe ottenere con una buona salute.","/se non e in salute, non riʊʃirɛbːe a radʒːundʒere i rizʊltatɪ ke potrɛbːe otːenere kon ʊna bʊɔna salute./",A2,Grammar,"A2,Grammar",
uniform,uniforme,/ʊniforme/,"Their representations were uniform, weighty, and effectual.","Le loro rappresentazioni sono state uniformi, pesanti ed efficaci.","/le lɔro rapːrezentatsionɪ sono state ʊniformɪ, pezantɪ ed effikatʃɪ./",A2,Grammar,"A2,Grammar",
unimportant,non importante,/non importante/,"Old sport, the dance is unimportant.","Vecchio sport, il ballo non è importante.","/vɛkːio spɔrt, il ballo non e importante./",A2,Grammar,"A2,Grammar",
unit,unità,/ʊnita/,The ecclesiastical—and political unit—of French Calvinism was the congregation.,L'unità ecclesiastica e politica del calvinismo francese era la congregazione.,/lʊnita ekːlezjastika e politika del kalvinizmo frantʃeze ɛra la koŋɡreɡatsione./,A2,Social,"A2,Social",
united,uniti,/ʊnitɪ/,Goodness and simplicity are indissolubly united.,Bontà e semplicità sono indissolubilmente unite.,/bonta e semplitʃita sono indissolʊbilmente ʊnite./,A2,Grammar,"A2,Grammar",
unknown,sconosciuto,/skonoʃuto/,| Anīgha (“untroubled”) is otherwise unknown.,"| Anīgha (""senza problemi"") è altrimenti sconosciuto.","/aniɡa (""sɛntsa problɛmɪ"") e altrimentɪ skonoʃuto./",A2,Social,"A2,Social",
unlike,a differenza di,/a differɛntsa di/,"Not unlike, sir; that may be.","Non diversamente, signore; può essere.","/non diversamente, siɲore; pʊɔ ɛssere./",A2,Grammar,"A2,Grammar",
unnecessary,inutile,/inutile/,Guards and jailers were unnecessary.,Guardie e carcerieri non erano necessari.,/ɡwardje e kartʃeriɛrɪ non ɛrano netʃessarɪ./,A2,Grammar,"A2,Grammar",
unpleasant,sgradevole,/zɡradevole/,It might have been most unpleasant.,Avrebbe potuto essere molto spiacevole.,/avrɛbːe potuto ɛssere molto spjatʃevole./,A2,Grammar,"A2,Grammar",
unusual,insolito,/insɔlito/,"You are unusual, ” replied Glinda.","Sei insolito"", rispose Glinda.","/sɛi insɔlito"", rispoze ʎinda./",A2,Grammar,"A2,Grammar",
upon,su,/su/,You may depend upon me.,Potete contare su di me.,/potete kontare sʊ dɪ me./,A2,,A2,
upset,sconvolto,/skonvɔlto/,Signora Bertolini would be upset.,La signora Bertolini si arrabbierebbe.,/la siɲora bertolinɪ sɪ arɾabːjerɛbːe./,A2,Grammar,"A2,Grammar",
used,usato,/ʊzato/,The bark is used medicinally.,La corteccia è utilizzata a scopo medicinale.,/la kortetʃːa e ʊtilidzːata a skɔpo meditʃinale./,A2,Food,"A2,Food",
used,usato,/ʊzato/,The bark is used medicinally.,La corteccia è utilizzata a scopo medicinale.,/la kortetʃːa e ʊtilidzːata a skɔpo meditʃinale./,A2,Food,"A2,Food",
user,utente,/ʊtɛnte/,Road users must observe the Highway Code.,Gli utenti della strada devono rispettare il Codice della Strada.,/ʎɪ ʊtɛntɪ della strada devono rispetːare il kɔditʃe della strada./,A2,Social,"A2,Social",
usual,abituale,/abitʊale/,The milkman came as usual.,Il lattaio è arrivato come al solito.,/il latːaio e arɾivato kome al sɔlito./,A2,Grammar,"A2,Grammar",
valley,Valle,/valle/,Uncouple in the western valley; let them go.,Disaccoppiarsi nella valle occidentale; lasciarli andare.,/dizakːopːjarsɪ nella valle otʃːidentale; laʃarlɪ andare./,A2,Home,"A2,Home",
value,valore,/valore/,It has a medicinal value.,Ha un valore medicinale.,/a ʊn valore meditʃinale./,A2,Time & Quantity,"A2,Time & Quantity",
van,furgone,/fʊrɡone/,The vanes are made of brass.,Le palette sono in ottone.,/le paletːe sono in otːone./,A2,Shopping,"A2,Shopping",
variety,varietà,/varieta/,Everywhere was variety in uniformity.,Ovunque c'era varietà nell'uniformità.,/ovunkwe tʃɛra varieta nellʊniformita./,A2,Social,"A2,Social",
vehicle,veicolo,/veikolo/,Giving a vehicle you give happiness.,Regalando un veicolo si regala felicità.,/reɡalando ʊn veikolo sɪ reɡala felitʃita./,A2,Social,"A2,Social",
verb,verbo,/vɛrbo/,"No, he gives me the proverbs and the no-verbs.","No, mi dà i proverbi e i non proverbi.","/nɔ, mɪ da i provɛrbɪ e i non provɛrbɪ./",A2,Social,"A2,Social",
video,video,/video/,We saw the video multiple times.,Abbiamo visto il video più volte.,/abːjamo visto il video pjʊ vɔlte./,A2,Social,"A2,Social",
view,vista,/vista/,There are these two views.,Esistono due punti di vista.,/ezistono due puntɪ dɪ vista./,A2,Social,"A2,Social",
violent,violento,/vjolɛnto/,"I am violent, I know.","Sono violento, lo so.","/sono vjolɛnto, lo sɔ./",A2,Grammar,"A2,Grammar",
violin,violino,/vjolino/,Some were allowed to have a violin or a clavecin.,Alcuni potevano avere un violino o un clavecin.,/alkʊnɪ potevano avere ʊn vjolino o ʊn klavetʃin./,A2,Shopping,"A2,Shopping",
virus,virus,/virʊs/,The virus is still here.,Il virus è ancora qui.,/il virʊs e ankora kwi./,A2,Social,"A2,Social",
vocabulary,vocabolario,/vokabolario/,See Appendix of Specialized Vocabulary for a detailed explanation.,Per una spiegazione dettagliata si veda l'Appendice del vocabolario specialistico.,/per ʊna spjeɡatsione detːaʎata sɪ veda lapːenditʃe del vokabolario spetʃalistiko./,A2,Social,"A2,Social",
voice,voce,/votʃe/,"He has our voices, sir.","Ha le nostre voci, signore.","/a le nɔstre votʃɪ, siɲore./",A2,Social,"A2,Social",
walking,a piedi,/a pjedɪ/,We are walking—we are sailing—blindly.,"Stiamo camminando, stiamo navigando alla cieca.","/stjamo kamminando, stjamo naviɡando alla tʃɛka./",A2,Grammar,"A2,Grammar",
wallet,portafoglio,/portafɔʎo/,He took out his wallet with trembling fingers.,Tirò fuori il portafoglio con dita tremanti.,/tiɾɔ fʊorɪ il portafɔʎo kon dita tremantɪ./,A2,Shopping,"A2,Shopping",
wander,vagare,/vaɡare/,"Please urge them to wander, as you thought.","Per favore, esortateli a vagare, come avete pensato.","/per favore, ezortatelɪ a vaɡare, kome avete pensato./",A2,Professional,"A2,Professional",
washing,lavaggio,/lavadʒːo/,You were best meddle with buck-washing!,Era meglio se ti immischiavi con il lavaggio dei soldi!,/ɛra mɛʎo se tɪ immiskjavɪ kon il lavadʒːo deɪ sɔldɪ!/,A2,Shopping,"A2,Shopping",
washing,lavaggio,/lavadʒːo/,You were best meddle with buck-washing!,Era meglio se ti immischiavi con il lavaggio dei soldi!,/ɛra mɛʎo se tɪ immiskjavɪ kon il lavadʒːo deɪ sɔldɪ!/,A2,Shopping,"A2,Shopping",
washing-up,lavaggio,/lavadʒːo/,Mary doesn't let me do the washing-up because she thinks I waste too much water.,Mary non mi lascia lavare i piatti perché pensa che sprechi troppa acqua.,/mɛːɾɪ non mɪ laʃa lavare i pjatːɪ perke pɛnsa ke sprɛkɪ trɔpːa akːwa./,A2,Activities,"A2,Activities",
wave,onda,/onda/,Did it wave its arm?,Ha agitato il braccio?,/a adʒitato il bratʃːo?/,A2,Social,"A2,Social",
weak,debole,/debole/,They are my weak point.,Sono il mio punto debole.,/sono il mio punto debole./,A2,Grammar,"A2,Grammar",
wealth,ricchezza,/rikːetsːa/,How do you earn wealth?,Come si guadagna la ricchezza?,/kome sɪ ɡwadaɲɲa la rikːetsːa?/,A2,Shopping,"A2,Shopping",
web,web,/wɛb/,These webs are common on trees in July and August.,Queste ragnatele sono comuni sugli alberi in luglio e agosto.,/kweste raɲatele sono komunɪ sʊʎɪ alberɪ in luʎo e aɡosto./,A2,Food,"A2,Food",
